withdrawal_id,complaint_id,account_id,atm_id,amount,withdrawn_at
WD-002735,CMP-002938,ACC-001155,ATM-00129,2916.44,2026-06-12 03:40:16
WD-002736,CMP-002939,ACC-000010,ATM-00031,33231.95,2026-07-07 13:04:36
WD-002738,CMP-002941,ACC-000979,ATM-00361,9306.31,2026-08-16 13:08:22
WD-002739,CMP-002942,ACC-000110,ATM-00284,6936.56,2026-07-07 13:56:14
WD-002740,CMP-002943,ACC-000183,ATM-00065,8781.89,2026-06-16 15:47:57
WD-002741,CMP-002944,ACC-000915,ATM-00048,2936.59,2026-07-28 13:20:47
WD-002742,CMP-002945,ACC-000181,ATM-00383,588.22,2026-07-19 21:47:52
WD-002744,CMP-002947,ACC-000043,ATM-00352,2255.04,2026-06-04 05:51:08
WD-002745,CMP-002948,ACC-000566,ATM-00045,552.79,2026-08-03 00:51:13
WD-002746,CMP-002949,ACC-000099,ATM-00043,990.95,2026-06-21 14:24:54
WD-002747,CMP-002950,ACC-000140,ATM-00060,21528.96,2026-08-11 11:29:37
WD-002748,CMP-002951,ACC-000206,ATM-00379,33108.0,2026-07-22 11:49:41
WD-002749,CMP-002952,ACC-000062,ATM-00123,3139.74,2026-07-21 15:27:14
WD-002750,CMP-002953,ACC-000852,ATM-00055,2042.69,2026-06-29 14:20:53
WD-002751,CMP-002954,ACC-000147,ATM-00047,1602.04,2026-07-06 07:32:10
WD-002752,CMP-002955,ACC-000139,ATM-00058,409.92,2026-08-07 01:15:26
WD-002753,CMP-002956,ACC-000163,ATM-00026,128161.29,2026-07-06 17:00:27
WD-002754,CMP-002957,ACC-000002,ATM-00004,40043.17,2026-07-06 14:34:35
WD-002755,CMP-002958,ACC-000140,ATM-00210,772.47,2026-07-11 10:00:42
WD-002756,CMP-002959,ACC-000065,ATM-00186,91971.32,2026-07-23 03:29:09
WD-002758,CMP-002962,ACC-000209,ATM-00323,4271.35,2026-07-20 08:09:08
WD-002759,CMP-002963,ACC-000062,ATM-00027,4065.49,2026-08-13 18:01:35
WD-002760,CMP-002964,ACC-000171,ATM-00017,1347.75,2026-06-17 07:41:04
WD-002761,CMP-002965,ACC-000034,ATM-00011,1650.35,2026-07-17 08:05:49
WD-002762,CMP-002966,ACC-000106,ATM-00343,344.54,2026-07-13 05:54:52
WD-002763,CMP-002967,ACC-000034,ATM-00041,3223.12,2026-07-21 00:49:13
WD-002764,CMP-002969,ACC-000202,ATM-00025,2689.45,2026-06-24 07:38:38
WD-002765,CMP-002970,ACC-000091,ATM-00049,2296.24,2026-08-27 12:46:58
WD-002766,CMP-002971,ACC-000080,ATM-00016,1432.21,2026-08-10 00:53:13
WD-002768,CMP-002973,ACC-000151,ATM-00061,1731.49,2026-07-13 18:40:05
WD-002769,CMP-002974,ACC-000055,ATM-00054,1628.0,2026-06-19 03:52:52
WD-002770,CMP-002975,ACC-000145,ATM-00041,1407.67,2026-07-20 17:02:14
WD-002772,CMP-002977,ACC-000189,ATM-00064,5524.39,2026-06-18 09:24:09
WD-002774,CMP-002979,ACC-000058,ATM-00217,1237.01,2026-07-20 14:12:10
WD-002775,CMP-002980,ACC-000112,ATM-00012,1525.76,2026-07-12 21:51:07
WD-002776,CMP-002981,ACC-000183,ATM-00355,1378.33,2026-06-15 02:07:55
WD-002777,CMP-002983,ACC-000109,ATM-00041,1585.98,2026-07-26 15:42:17
WD-002778,CMP-002984,ACC-000075,ATM-00044,2673.33,2026-06-17 06:33:42
WD-002779,CMP-002985,ACC-000048,ATM-00010,1188.25,2026-08-26 02:47:59
WD-002781,CMP-002988,ACC-000809,ATM-00005,2610.74,2026-07-20 11:58:21
WD-002782,CMP-002989,ACC-000837,ATM-00048,611.61,2026-08-24 23:02:31
WD-002783,CMP-002990,ACC-000161,ATM-00026,65140.23,2026-08-20 23:25:33
WD-002785,CMP-002992,ACC-000894,ATM-00197,1292.99,2026-07-15 00:41:08
WD-002786,CMP-002993,ACC-000200,ATM-00063,2073.28,2026-08-22 00:37:23
WD-002787,CMP-002994,ACC-000211,ATM-00018,5924.78,2026-06-09 13:57:14
WD-002789,CMP-002996,ACC-000191,ATM-00058,687027.34,2026-06-22 19:05:36
WD-002791,CMP-002998,ACC-000159,ATM-00007,1153730.73,2026-06-08 08:10:19
WD-002792,CMP-002999,ACC-000836,ATM-00049,2915.58,2026-07-13 06:42:11
WD-002793,CMP-003000,ACC-000056,ATM-00012,3362.73,2026-06-19 19:49:39
